Id transacción,Comercio Id,Mes Operacion,Estado,Moneda,# Transacciones,Monto Transaccion,Monto Contracargo (Venta)
1771,95,1/8/2021,CANCELLED,MXN,"4,998","2,598,956.44",0
1772,95,1/8/2021,FAILED,MXN,"1,987","598,666",0
1773,95,1/8/2021,IN_PROGRESS,MXN,575,"782,872",0
1774,96,1/7/2021,COMPLETED,MXN,"7,969","25,293,193.74",0
1775,96,1/7/2021,CANCELLED,MXN,"5,104","16,587,376.21",0
1776,96,1/7/2021,IN_PROGRESS,MXN,8,"1,082.20",0
1777,96,1/8/2021,COMPLETED,MXN,"6,352","29,307,106.40",0
1778,96,1/8/2021,CANCELLED,MXN,"4,727","26,488,636.55",0
1779,96,1/8/2021,IN_PROGRESS,MXN,42,"154,068.72",0
1780,97,1/7/2021,FAILED,MXN,"9,415","87,576,539",0
1781,97,1/7/2021,COMPLETED,MXN,"5,839","49,275,538.70","1,838"
1782,97,1/7/2021,EXPIRED,MXN,"1,298","6,639,880.40",0
1783,97,1/7/2021,ERROR,MXN,52,"316,856",0
1784,97,1/8/2021,FAILED,MXN,"2,895","4,357,862",0
1785,97,1/8/2021,COMPLETED,MXN,"2,762","3,661,243",0
1786,97,1/8/2021,EXPIRED,MXN,931,"1,199,086",0
1787,97,1/8/2021,ERROR,MXN,3,"2,693",0
1788,98,1/7/2021,FAILED,MXN,"5,956","6,925,770.71",0
1789,98,1/7/2021,COMPLETED,MXN,"4,773","3,577,202.55","37,918"
1790,98,1/7/2021,CANCELLED,MXN,353,"493,773",0
1791,98,1/7/2021,EXPIRED,MXN,283,"283,389.74",0
1792,98,1/7/2021,ERROR,MXN,137,"106,753.79",0
1793,98,1/7/2021,IN_PROGRESS,MXN,26,"40,773",0
1794,98,1/8/2021,FAILED,MXN,"5,953","4,965,666.99",0
1795,98,1/8/2021,COMPLETED,MXN,"4,882","3,135,686.48","4,322"
1796,98,1/8/2021,EXPIRED,MXN,302,"205,864",0
1797,98,1/8/2021,CANCELLED,MXN,222,"399,467",0
1798,98,1/8/2021,ERROR,MXN,27,"16,375",0
1799,98,1/8/2021,IN_PROGRESS,MXN,27,"23,690",0
1800,99,1/7/2021,COMPLETED,MXN,"9,217","24,365,672.93",0
1801,99,1/7/2021,FAILED,MXN,"2,070","7,962,810.40",0
1802,99,1/7/2021,CANCELLED,MXN,6,"10,638",0
1803,99,1/8/2021,COMPLETED,MXN,"9,285","24,582,232.54",0
1804,99,1/8/2021,FAILED,MXN,"1,905","11,529,007.92",0
1805,100,1/7/2021,FAILED,MXN,"6,800","5,123,429.03",0
1806,100,1/7/2021,CANCELLED,MXN,"5,535","6,857,684.84","540,740"
1807,100,1/7/2021,CANCELLED,MXN,5,"5,450",0
1808,100,1/7/2021,ERROR,MXN,5,"5,050",0
1809,100,1/8/2021,FAILED,MXN,"5,137","4,145,929.82",0
1810,100,1/8/2021,ERROR,MXN,"4,592","6,007,893.10","12,183"
1811,100,1/8/2021,ERROR,MXN,9,"16,140",0
1812,101,1/7/2021,COMPLETED,MXN,"10,624","31,660,327.47",0
1813,101,1/7/2021,FAILED,MXN,83,"195,252",0
1814,101,1/7/2021,CANCELLED,MXN,12,"15,970",0
1815,101,1/8/2021,COMPLETED,MXN,"10,867","32,391,231.98",0
1816,101,1/8/2021,FAILED,MXN,94,"174,227",0
1817,102,1/7/2021,COMPLETED,MXN,"5,347","39,878,784.44",0
1818,102,1/7/2021,EXPIRED,MXN,"4,583","80,490,652.89",0
1819,102,1/7/2021,FAILED,MXN,"3,258","50,005,347.30",0
1820,102,1/7/2021,IN_PROGRESS,MXN,232,"1,280,908.72",0
1821,102,1/7/2021,ERROR,MXN,21,"141,928.26",0
1822,102,1/8/2021,COMPLETED,MXN,"3,663","17,823,499.10",0
1823,102,1/8/2021,EXPIRED,MXN,"2,466","33,638,370.07",0
1824,102,1/8/2021,FAILED,MXN,"1,852","21,560,499.50",0
1825,102,1/8/2021,IN_PROGRESS,MXN,178,"1,015,013.87",0
1826,102,1/8/2021,ERROR,MXN,5,"27,338.22",0
1827,103,1/7/2021,COMPLETED,MXN,"6,951","34,596,322.84","17,354.85"
1828,103,1/7/2021,FAILED,MXN,"2,457","23,441,152.67",0
1829,103,1/7/2021,CANCELLED,MXN,596,"3,704,804.04",0
1830,103,1/7/2021,IN_PROGRESS,MXN,218,"1,697,155",0
1831,103,1/7/2021,EXPIRED,MXN,112,"992,095.92",0
1832,103,1/7/2021,ERROR,MXN,18,"59,453.00",0
1833,103,1/7/2021,CHARGE_PENDING,MXN,2,"20,729.73",0
1834,103,1/8/2021,COMPLETED,MXN,"7,240","37,311,293.74","2,626.76"
1835,103,1/8/2021,FAILED,MXN,"2,344","20,814,242.28",0
1836,103,1/8/2021,CANCELLED,MXN,548,"3,785,739.90",0
1837,103,1/8/2021,IN_PROGRESS,MXN,297,"1,897,550.68",0
1838,103,1/8/2021,EXPIRED,MXN,94,"1,202,226.95",0
1839,103,1/8/2021,ERROR,MXN,8,"57,947.00",0
1840,104,1/7/2021,FAILED,MXN,"5,396","10,837,817.56",0
1841,104,1/7/2021,COMPLETED,MXN,"5,213","8,833,584.38","481,040"
1842,104,1/7/2021,ERROR,MXN,9,"15,271.50",0
1843,104,1/8/2021,FAILED,MXN,"5,527","10,512,964.50",0
1844,104,1/8/2021,COMPLETED,MXN,"4,690","7,399,167.58","406,773.50"
1845,104,1/8/2021,ERROR,MXN,8,"11,868",0
1846,105,1/7/2021,COMPLETED,MXN,"8,186","855,523.10",603
1847,105,1/7/2021,FAILED,MXN,"1,280","116,292.96",0
1848,105,1/7/2021,IN_PROGRESS,MXN,256,"39,855",0
1849,105,1/7/2021,CANCELLED,MXN,126,"21,990",0
1850,105,1/7/2021,ERROR,MXN,19,"2,750",0
1851,105,1/8/2021,COMPLETED,MXN,"8,732","932,226.63",150
1852,105,1/8/2021,FAILED,MXN,"1,530","174,204",0
1853,105,1/8/2021,IN_PROGRESS,MXN,315,"42,010",0
1854,105,1/8/2021,CANCELLED,MXN,86,"13,866",0
1855,105,1/8/2021,ERROR,MXN,4,250,0
1856,106,1/7/2021,COMPLETED,MXN,"10,222","65,437,972.44",0
1857,106,1/7/2021,FAILED,MXN,32,"121,771.13",0
1858,106,1/7/2021,CANCELLED,MXN,8,"18,773",0
1859,106,1/8/2021,COMPLETED,MXN,"10,258","68,426,910.46",0
1860,106,1/8/2021,FAILED,MXN,13,"50,991.62",0
1861,107,1/7/2021,COMPLETED,MXN,"5,998","2,160,265.66",0
1862,107,1/7/2021,FAILED,MXN,"1,468","527,870.64",0
1863,107,1/7/2021,IN_PROGRESS,MXN,"1,087","390,045.72",0
1864,107,1/7/2021,CANCELLED,MXN,574,"202,556.72",0
1865,107,1/8/2021,COMPLETED,MXN,"7,898","2,849,162.17",0
1866,107,1/8/2021,FAILED,MXN,"1,100","388,602.16",0
1867,107,1/8/2021,CANCELLED,MXN,"1,093","388,006.64",0
1868,107,1/8/2021,IN_PROGRESS,MXN,815,"307,707.34",0
1869,108,1/7/2021,COMPLETED,MXN,"5,069","729,911.83","13,631"
1870,108,1/7/2021,FAILED,MXN,"3,041","547,504.43",0
1871,108,1/7/2021,ERROR,MXN,16,"4,804",0
1872,108,1/7/2021,CANCELLED,MXN,12,"9,803",0
1873,108,1/8/2021,COMPLETED,MXN,"6,948","833,545.15","8,845"
1874,108,1/8/2021,FAILED,MXN,"4,192","632,881.85",0
1875,108,1/8/2021,CANCELLED,MXN,26,"23,886.06",0
1876,108,1/8/2021,ERROR,MXN,13,"3,868.10",0
1877,109,1/7/2021,IN_PROGRESS,MXN,"8,624","9,098,813.20",0
1878,109,1/7/2021,COMPLETED,MXN,929,"1,154,767.50",0
1879,109,1/7/2021,FAILED,MXN,84,"95,213.50",0
1880,109,1/8/2021,IN_PROGRESS,MXN,"8,654","11,316,170.84",0
1881,109,1/8/2021,COMPLETED,MXN,855,"1,031,533.50",0
1882,109,1/8/2021,FAILED,MXN,84,"90,863.20",0
1883,110,1/7/2021,COMPLETED,MXN,"7,369","3,431,501.03","8,720"
1884,110,1/7/2021,FAILED,MXN,"1,823","931,172.28",0
1885,110,1/7/2021,EXPIRED,MXN,308,"144,131.99",0
1886,110,1/7/2021,IN_PROGRESS,MXN,59,"74,245",0
1887,110,1/7/2021,ERROR,MXN,39,"8,508.12",0
1888,110,1/7/2021,CANCELLED,MXN,5,"1,610,066.12",0
1889,110,1/8/2021,COMPLETED,MXN,"7,389","4,035,182.07",0
1890,110,1/8/2021,FAILED,MXN,"1,749","953,196.73",0
1891,110,1/8/2021,EXPIRED,MXN,259,"102,766.14",0
1892,110,1/8/2021,IN_PROGRESS,MXN,38,"12,106",0
1893,110,1/8/2021,ERROR,MXN,12,"3,010.62",0
1894,111,1/7/2021,COMPLETED,MXN,"7,705","1,041,880.06",800
1895,111,1/7/2021,FAILED,MXN,"1,866","263,038.62",0
1896,111,1/7/2021,IN_PROGRESS,MXN,872,"109,177",0
1897,111,1/7/2021,ERROR,MXN,11,"1,300",0
1898,111,1/8/2021,COMPLETED,MXN,"6,427","898,957.81",650
1899,111,1/8/2021,FAILED,MXN,"1,446","212,599.06",0
1900,111,1/8/2021,IN_PROGRESS,MXN,717,"96,796",0
1901,111,1/8/2021,ERROR,MXN,3,800,0
1902,112,1/7/2021,COMPLETED,MXN,"3,846","516,090.50","12,996"
1903,112,1/7/2021,FAILED,MXN,"3,052","607,717",0
1904,112,1/7/2021,CHARGE_PENDING,MXN,"1,373","186,815",0
1905,112,1/7/2021,IN_PROGRESS,MXN,347,"52,685",0
1906,112,1/7/2021,EXPIRED,MXN,128,"15,696",0
1907,112,1/7/2021,ERROR,MXN,3,499,0
1908,112,1/8/2021,COMPLETED,MXN,"4,067","567,971.65","17,642"
1909,112,1/8/2021,FAILED,MXN,"3,942","596,719.85",0
1910,112,1/8/2021,CHARGE_PENDING,MXN,"1,826","224,017.55",0
1911,112,1/8/2021,IN_PROGRESS,MXN,287,"51,648",0
1912,112,1/8/2021,EXPIRED,MXN,103,"9,174",0
1913,112,1/8/2021,ERROR,MXN,4,180,0
1914,113,1/7/2021,FAILED,MXN,"5,512","12,889,785.85","213,067.24"
1915,113,1/7/2021,FAILED,MXN,"3,497","12,841,244.64",0
1916,113,1/7/2021,ERROR,MXN,6,"35,694.37",0
1917,113,1/7/2021,CANCELLED,MXN,2,"16,990",0
1918,113,1/8/2021,IN_PROGRESS,MXN,"5,492","11,775,133.72","321,020.54"
1919,113,1/8/2021,IN_PROGRESS,MXN,"4,023","12,830,123.84",0
1920,113,1/8/2021,ERROR,MXN,7,"18,212.72",0
1921,113,1/8/2021,CANCELLED,MXN,1,"1,320",0
1922,114,1/7/2021,COMPLETED,COP,"10,855","502,416,400",0
1923,114,1/7/2021,FAILED,COP,"1,176","52,990,900",0
1924,114,1/7/2021,ERROR,COP,41,"1,752,400",0
1925,114,1/8/2021,COMPLETED,COP,"5,725","264,166,450",0
1926,114,1/8/2021,FAILED,COP,637,"29,181,000",0
1927,114,1/8/2021,ERROR,COP,19,"872,600",0
1928,115,1/7/2021,FAILED,MXN,"5,242","195,392.56",0
1929,115,1/7/2021,COMPLETED,MXN,"1,531","202,850.81","3,089"
1930,115,1/7/2021,CANCELLED,MXN,"1,102","22,859",0
1931,115,1/7/2021,ERROR,MXN,3,248.67,0
1932,115,1/8/2021,FAILED,MXN,"7,216","274,588.39",0
1933,115,1/8/2021,COMPLETED,MXN,"1,750","200,479.74","4,311.99"
1934,115,1/8/2021,CANCELLED,MXN,"1,362","28,447.41",0
1935,115,1/8/2021,ERROR,MXN,2,41.44,0
1936,116,1/7/2021,FAILED,MXN,"4,336","3,095,760.40",0
1937,116,1/7/2021,COMPLETED,MXN,"3,382","1,081,296.90","4,830"
1938,116,1/7/2021,CANCELLED,MXN,178,"66,212.80",0
1939,116,1/7/2021,IN_PROGRESS,MXN,47,"12,100",0
1940,116,1/7/2021,ERROR,MXN,4,"2,201","38,500"
1941,116,1/8/2021,FAILED,MXN,"5,006","3,299,006.60",0
1942,116,1/8/2021,COMPLETED,MXN,"4,764","1,421,160.10","7,878"
1943,116,1/8/2021,CANCELLED,MXN,96,"26,079.80",0
1944,116,1/8/2021,ERROR,MXN,1,257,0
1945,117,1/7/2021,COMPLETED,MXN,"5,042","3,978,943",0
1946,117,1/7/2021,FAILED,MXN,"4,008","3,211,848.77",0
1947,117,1/7/2021,EXPIRED,MXN,959,"784,525",0
1948,117,1/7/2021,IN_PROGRESS,MXN,455,"329,700",0
1949,117,1/7/2021,ERROR,MXN,119,"73,547",0
1950,117,1/8/2021,COMPLETED,MXN,"3,562","2,671,964",0
1951,117,1/8/2021,FAILED,MXN,"2,592","1,846,001",0
1952,117,1/8/2021,EXPIRED,MXN,556,"433,116",0
1953,117,1/8/2021,IN_PROGRESS,MXN,404,"264,250",0
1954,117,1/8/2021,ERROR,MXN,9,"7,250",0
1955,117,1/8/2021,CANCELLED,MXN,2,"487,129.86",0
1956,118,1/7/2021,FAILED,MXN,"5,632","2,924,605.73",0
1957,118,1/7/2021,COMPLETED,MXN,"3,582","1,969,815.72","10,578.94"
1958,118,1/8/2021,FAILED,MXN,"5,310","2,794,596.40",0
1959,118,1/8/2021,COMPLETED,MXN,"3,007","1,663,170.58","8,537.09"
1960,118,1/8/2021,ERROR,MXN,10,"6,319.22",0
1961,118,1/8/2021,CANCELLED,MXN,1,"58,941.36",0
1962,119,1/7/2021,COMPLETED,MXN,"4,558","2,133,147","23,749"
1963,119,1/7/2021,FAILED,MXN,"3,049","1,544,452",0
1964,119,1/7/2021,IN_PROGRESS,MXN,16,"10,468",0
1965,119,1/7/2021,ERROR,MXN,2,871,0
1966,119,1/8/2021,COMPLETED,MXN,"5,634","2,568,050","36,379"
1967,119,1/8/2021,FAILED,MXN,"3,841","1,805,183",0
1968,119,1/8/2021,IN_PROGRESS,MXN,11,"5,325",0
1969,119,1/8/2021,CANCELLED,MXN,3,"616,230.98",0
1970,119,1/8/2021,ERROR,MXN,3,"1,128",0
1971,120,1/7/2021,COMPLETED,MXN,"6,213","1,495,738.10","30,936"
1972,120,1/7/2021,FAILED,MXN,"2,757","857,754.05",0
1973,120,1/7/2021,ERROR,MXN,2,696,0
1974,120,1/8/2021,COMPLETED,MXN,"5,671","1,357,016","19,549"
1975,120,1/8/2021,FAILED,MXN,"2,450","716,796",0
1976,120,1/8/2021,ERROR,MXN,1,148,0
1977,121,1/7/2021,COMPLETED,MXN,"3,517","353,262","3,169"
1978,121,1/7/2021,IN_PROGRESS,MXN,"2,469","250,856",0
1979,121,1/7/2021,FAILED,MXN,"1,375","156,161.62",0
1980,121,1/7/2021,CANCELLED,MXN,267,"37,541",0
1981,121,1/7/2021,ERROR,MXN,2,100,0
1982,121,1/8/2021,COMPLETED,MXN,"4,898","500,782","4,575"
1983,121,1/8/2021,IN_PROGRESS,MXN,"2,435","240,573",0
1984,121,1/8/2021,FAILED,MXN,"1,718","192,897",0
1985,121,1/8/2021,CANCELLED,MXN,263,"30,044",0
1986,122,1/7/2021,FAILED,MXN,"6,051","47,247,493.52",0
1987,122,1/7/2021,COMPLETED,MXN,"1,049","6,505,338.91","86,117.38"
1988,122,1/7/2021,CANCELLED,MXN,105,"883,000.97",0
1989,122,1/7/2021,ERROR,MXN,6,"35,396.76",0
1990,122,1/8/2021,COMPLETED,MXN,"4,785","22,246,097.22","326,393.42"
1991,122,1/8/2021,FAILED,MXN,"4,680","31,770,574.64",0
1992,122,1/8/2021,CANCELLED,MXN,265,"1,574,933.46",0
1993,122,1/8/2021,ERROR,MXN,2,"4,911.99",0
1994,123,1/7/2021,COMPLETED,MXN,"4,501","1,522,258.29","3,110"
1995,123,1/7/2021,FAILED,MXN,"2,558","892,068.89",0
1996,123,1/7/2021,ERROR,MXN,18,"6,355.80",0
1997,123,1/8/2021,COMPLETED,MXN,"5,148","1,656,172.09","2,364.60"
1998,123,1/8/2021,FAILED,MXN,"4,212","1,503,116.89",0
1999,123,1/8/2021,ERROR,MXN,1,497.4,0
2000,124,1/7/2021,FAILED,MXN,"3,766","540,813.18",0
2001,124,1/7/2021,COMPLETED,MXN,"1,499","205,593.09","4,645.81"
2002,124,1/7/2021,CANCELLED,MXN,376,"37,224",0
2003,124,1/7/2021,ERROR,MXN,6,620,0
2004,124,1/8/2021,FAILED,MXN,"6,678","795,158.89",0
2005,124,1/8/2021,COMPLETED,MXN,"2,817","386,715.16","8,814.99"
2006,124,1/8/2021,CANCELLED,MXN,"1,073","106,227",0
2007,124,1/8/2021,ERROR,MXN,6,646,0
2008,125,1/7/2021,COMPLETED,MXN,"5,676","1,354,433.01",0
2009,125,1/7/2021,FAILED,MXN,"1,302","547,757",0
2010,125,1/7/2021,CANCELLED,MXN,"1,034","132,445",0
2011,125,1/7/2021,ERROR,MXN,3,350,0
2012,125,1/8/2021,COMPLETED,MXN,"6,006","1,547,965.99",100
2013,125,1/8/2021,FAILED,MXN,"1,170","552,810",0
2014,125,1/8/2021,CANCELLED,MXN,830,"107,037",0
2015,125,1/8/2021,ERROR,MXN,1,300,0
2016,126,1/7/2021,IN_PROGRESS,MXN,"8,245","13,493,478",0
2017,126,1/7/2021,COMPLETED,MXN,368,"584,225",0
2018,126,1/7/2021,FAILED,MXN,34,"31,773",0
2019,126,1/8/2021,IN_PROGRESS,MXN,"6,949","10,747,550",0
2020,126,1/8/2021,COMPLETED,MXN,321,"541,295",0
2021,126,1/8/2021,FAILED,MXN,19,"29,373",0
2022,127,1/7/2021,COMPLETED,MXN,"5,403","1,347,469","97,993"
2023,127,1/7/2021,FAILED,MXN,"2,999","995,504",0
2024,127,1/7/2021,ERROR,MXN,3,718,0
2025,127,1/8/2021,COMPLETED,MXN,"4,663","1,119,132","53,520"
2026,127,1/8/2021,FAILED,MXN,"2,616","785,879",0
2027,127,1/8/2021,CANCELLED,MXN,1,"17,832.59",0
2028,128,1/7/2021,IN_PROGRESS,MXN,"5,167","37,601,412.76",0
2029,128,1/7/2021,COMPLETED,MXN,"1,529","7,192,025.50",0
2030,128,1/7/2021,FAILED,MXN,510,"2,456,988.80",0
2031,128,1/8/2021,IN_PROGRESS,MXN,"5,555","27,121,598.05",0
2032,128,1/8/2021,COMPLETED,MXN,"1,696","5,847,335.65",0
2033,128,1/8/2021,FAILED,MXN,601,"1,997,105.64",0
2034,129,1/7/2021,COMPLETED,MXN,"2,991","5,849,931.82","96,938.81"
2035,129,1/7/2021,FAILED,MXN,"2,895","5,183,323.42",0
2036,129,1/7/2021,CANCELLED,MXN,6,"10,319.03",0
2037,129,1/7/2021,ERROR,MXN,1,"2,572.44",0
2038,129,1/8/2021,COMPLETED,MXN,"4,745","8,565,397.12","134,047.42"
2039,129,1/8/2021,FAILED,MXN,"4,043","6,712,122.48",0
2040,129,1/8/2021,CANCELLED,MXN,7,"19,810.10",0
2041,130,1/7/2021,COMPLETED,MXN,"5,375","4,831,560.86",0
2042,130,1/7/2021,IN_PROGRESS,MXN,"2,016","2,109,923.39",0
2043,130,1/7/2021,FAILED,MXN,62,"78,431.74",0
2044,130,1/8/2021,COMPLETED,MXN,"5,313","4,252,806.87",0
2045,130,1/8/2021,IN_PROGRESS,MXN,"1,873","1,596,557.26",0
2046,130,1/8/2021,FAILED,MXN,44,"23,136",0
2047,131,1/7/2021,COMPLETED,MXN,"3,846","1,364,160.19","13,965"
2048,131,1/7/2021,FAILED,MXN,"2,887","2,773,829.64",0
2049,131,1/7/2021,IN_PROGRESS,MXN,8,"2,283.37",0
2050,131,1/7/2021,CANCELLED,MXN,2,455,0
2051,131,1/8/2021,COMPLETED,MXN,"4,314","1,272,434.66","19,822"
2052,131,1/8/2021,FAILED,MXN,"3,619","2,932,365.79",0
2053,131,1/8/2021,CANCELLED,MXN,1,"234,329.31",0
2054,132,1/7/2021,COMPLETED,MXN,526,"4,040,835.86",0
2055,132,1/7/2021,FAILED,MXN,432,"3,616,045.16",0
2056,132,1/7/2021,EXPIRED,MXN,41,"332,448.36",0
2057,132,1/7/2021,ERROR,MXN,3,"21,872.40",0
2058,132,1/8/2021,COMPLETED,MXN,"9,157","62,975,600.02","46,917.20"
2059,132,1/8/2021,FAILED,MXN,"3,979","31,225,898.82",0
2060,132,1/8/2021,EXPIRED,MXN,238,"1,824,832.90",0
2061,132,1/8/2021,ERROR,MXN,12,"126,965.50",0
2062,132,1/8/2021,CANCELLED,MXN,2,"200,000",0
2063,133,1/7/2021,COMPLETED,MXN,"6,963","13,404,351.32",0
2064,133,1/7/2021,FAILED,MXN,310,"708,028.68",0
2065,133,1/7/2021,CANCELLED,MXN,8,"16,055",0
2066,133,1/8/2021,COMPLETED,MXN,"7,034","13,948,555.73",0
2067,133,1/8/2021,FAILED,MXN,43,"284,615",0
2068,133,1/8/2021,CANCELLED,MXN,1,600,0
2069,134,1/7/2021,IN_PROGRESS,MXN,"5,003","1,207,287.64","1,600"
2070,134,1/7/2021,FAILED,MXN,"1,491","455,205.11",0
2071,134,1/7/2021,IN_PROGRESS,MXN,148,"23,410",0
2072,134,1/7/2021,ERROR,MXN,7,855,0
2073,134,1/7/2021,CANCELLED,MXN,2,"21,000",0
2074,134,1/8/2021,EXPIRED,MXN,"5,706","1,156,410.55","1,643"
2075,134,1/8/2021,FAILED,MXN,"1,748","373,466.95",0
2076,134,1/8/2021,IN_PROGRESS,MXN,191,"34,174.33",0
2077,134,1/8/2021,CANCELLED,MXN,5,"23,089",0
2078,134,1/8/2021,EXPIRED,MXN,1,"1,900",0
2079,135,1/7/2021,FAILED,MXN,"4,708","17,387,115.46",0
2080,135,1/7/2021,COMPLETED,MXN,"2,093","4,793,473.15","297,176.11"
2081,135,1/7/2021,CANCELLED,MXN,117,"8,896.71",0
2082,135,1/7/2021,ERROR,MXN,1,358.62,0
2083,135,1/8/2021,FAILED,MXN,"4,407","18,024,153.72",0
2084,135,1/8/2021,COMPLETED,MXN,"2,175","5,173,628.44","151,069.65"
2085,135,1/8/2021,CANCELLED,MXN,85,"7,237.90",0
2086,135,1/8/2021,ERROR,MXN,1,"3,785.50",0
2087,136,1/7/2021,COMPLETED,MXN,"1,704","1,180,415.25","5,779.50"
2088,136,1/7/2021,FAILED,MXN,773,"938,264.41",0
2089,136,1/7/2021,IN_PROGRESS,MXN,108,"68,755.92",0
2090,136,1/7/2021,CANCELLED,MXN,61,"69,657.28",0
2091,136,1/7/2021,EXPIRED,MXN,29,"32,067.83",0
2092,136,1/7/2021,ERROR,MXN,2,969,0
2093,136,1/8/2021,COMPLETED,MXN,"6,698","6,017,925.07","5,938.80"
2094,136,1/8/2021,FAILED,MXN,"3,224","3,528,787.02",0
2095,136,1/8/2021,IN_PROGRESS,MXN,375,"298,859.51",0
2096,136,1/8/2021,CANCELLED,MXN,140,"529,926.72",0
2097,136,1/8/2021,EXPIRED,MXN,125,"140,967.98  $",0
2098,136,1/8/2021,ERROR,MXN,2,"1,944.25",0
2099,137,1/7/2021,COMPLETED,MXN,"6,670","3,582,296.71",0
2100,137,1/7/2021,FAILED,MXN,46,"21,556",0
2101,137,1/7/2021,CANCELLED,MXN,14,"14,642",0
2102,137,1/8/2021,COMPLETED,MXN,"6,415","3,442,346.39",0
2103,137,1/8/2021,FAILED,MXN,60,"31,770",0
2104,138,1/7/2021,FAILED,MXN,"3,834","2,376,757.61",0
2105,138,1/7/2021,COMPLETED,MXN,"2,872","1,662,376.09","29,116.73"
2106,138,1/7/2021,CANCELLED,MXN,6,"12,086.30",0
2107,138,1/8/2021,FAILED,MXN,"3,280","2,414,867.50",0
2108,138,1/8/2021,COMPLETED,MXN,"3,006","1,826,033.25","12,836.37"
2109,138,1/8/2021,CANCELLED,MXN,10,"1,306.47",0
2110,138,1/8/2021,ERROR,MXN,6,"7,750.21",0
2111,139,1/7/2021,COMPLETED,MXN,"4,791","833,163.32","1,530"
2112,139,1/7/2021,FAILED,MXN,"1,809","374,420.77",0
2113,139,1/7/2021,ERROR,MXN,6,703.5,0
2114,139,1/8/2021,COMPLETED,MXN,"4,870","866,831.32","4,009"
2115,139,1/8/2021,FAILED,MXN,"1,514","378,826.01",0
2116,139,1/8/2021,ERROR,MXN,2,235,0
2117,140,1/7/2021,COMPLETED,MXN,"5,024","665,346",0
2118,140,1/7/2021,FAILED,MXN,499,"59,269",0
2119,140,1/7/2021,CANCELLED,MXN,2,200,0
2120,140,1/8/2021,COMPLETED,MXN,"6,872","901,772",0
2121,140,1/8/2021,FAILED,MXN,501,"70,590",0
2122,141,1/7/2021,FAILED,MXN,"3,426","521,665",0
2123,141,1/7/2021,COMPLETED,MXN,"1,068","88,168","3,423"
2124,141,1/7/2021,CANCELLED,MXN,22,66,0
2125,141,1/7/2021,ERROR,MXN,8,716,0
2126,141,1/8/2021,FAILED,MXN,"6,653","477,278",0
2127,141,1/8/2021,COMPLETED,MXN,917,"80,595","2,509"
2128,141,1/8/2021,CANCELLED,MXN,453,"1,359",0
2129,142,1/7/2021,FAILED,MXN,"3,478","4,928,182",0
2130,142,1/7/2021,COMPLETED,MXN,"1,734","1,925,527.50","492,581.50"
2131,142,1/7/2021,ERROR,MXN,11,"12,130.50",0
2132,142,1/8/2021,FAILED,MXN,"4,885","6,800,274.50",0
2133,142,1/8/2021,COMPLETED,MXN,"2,033","2,507,005.50","723,048.50"
2134,142,1/8/2021,ERROR,MXN,1,"1,204",0
2135,143,1/7/2021,COMPLETED,MXN,"4,226","1,061,071.20","17,101"
2136,143,1/7/2021,FAILED,MXN,"1,825","590,139.60",0
2137,143,1/7/2021,ERROR,MXN,1,162,0
2138,143,1/8/2021,COMPLETED,MXN,"3,643","891,186.60","12,865"
2139,143,1/8/2021,FAILED,MXN,"1,946","578,022.50",0
2140,144,1/7/2021,COMPLETED,MXN,"3,872","4,111,724.18","3,082.36"
2141,144,1/7/2021,FAILED,MXN,860,"720,309.97",0
2142,144,1/7/2021,IN_PROGRESS,MXN,669,"814,836.91",0
2143,144,1/7/2021,CANCELLED,MXN,277,"407,034.37",0
2144,144,1/7/2021,EXPIRED,MXN,7,"3,702.24",0
2145,144,1/7/2021,ERROR,MXN,3,"2,102.39","38,500"
2146,144,1/8/2021,COMPLETED,MXN,"3,991","4,140,710.37","1,116.97"
2147,144,1/8/2021,FAILED,MXN,841,"775,785.17",0
2148,144,1/8/2021,IN_PROGRESS,MXN,798,"1,138,432.08",0
2149,144,1/8/2021,CANCELLED,MXN,277,"345,139.29",0
2150,144,1/8/2021,EXPIRED,MXN,3,"4,629.56",0
2151,144,1/8/2021,ERROR,MXN,1,281.51,0
2152,145,1/7/2021,COMPLETED,PKR,"2,568","49,998,377",0
2153,145,1/7/2021,COMPLETED,AED,60,"68,972",0
2154,145,1/7/2021,EXPIRED,PKR,"1,390","28,522,860",0
2155,145,1/7/2021,EXPIRED,AED,64,"61,659",0
2156,145,1/7/2021,FAILED,PKR,"1,289","29,760,372",0
2157,145,1/7/2021,FAILED,AED,25,"84,893",0
2158,145,1/7/2021,ERROR,PKR,48,"649,043",0
2159,145,1/7/2021,ERROR,AED,1,540,0
2160,145,1/8/2021,COMPLETED,PKR,"2,788","54,165,162",0
2161,145,1/8/2021,COMPLETED,AED,116,"143,408",0
2162,145,1/8/2021,EXPIRED,PKR,"1,775","59,821,422",0
2163,145,1/8/2021,EXPIRED,AED,74,"108,563",0
2164,145,1/8/2021,FAILED,PKR,"1,325","33,772,669",0
2165,145,1/8/2021,FAILED,AED,23,"62,915",0
2166,145,1/8/2021,ERROR,PKR,32,"734,303",0
2167,145,1/8/2021,ERROR,AED,1,580,0
2168,146,1/7/2021,IN_PROGRESS,MXN,"3,114","4,646,730",0
2169,146,1/7/2021,COMPLETED,MXN,"1,920","3,500,907",0
2170,146,1/7/2021,FAILED,MXN,215,"391,891",0
