tx_agg_id,merchant_id,op_month_date,status,cc,tx_cnt,tx_amt,cb_amt,total_terminal_tx_amt,completed_tx_cnt_per,all_statuses_flag
1328,39,2021-07-01,FAILED,MXN,16336,3102272.06,0.0,9063826205.330002,0.4719591171417243,0
1329,39,2021-07-01,IN_PROGRESS,MXN,3017,499028.39,0.0,0.0,0.4719591171417243,0
1330,39,2021-07-01,EXPIRED,MXN,2366,584677.78,0.0,0.0,0.4719591171417243,0
1331,39,2021-07-01,CANCELLED,MXN,2175,253384.2,0.0,0.0,0.4719591171417243,0
1332,39,2021-07-01,ERROR,MXN,78,20743.26,0.0,0.0,0.4719591171417243,0
1333,39,2021-08-01,COMPLETED,MXN,23745,3983671.34,73896.95,12919153058.399994,0.4672465022924497,0
1334,39,2021-08-01,FAILED,MXN,17750,3693652.27,0.0,9063826205.330002,0.4672465022924497,0
1335,39,2021-08-01,IN_PROGRESS,MXN,3945,663422.38,0.0,0.0,0.4672465022924497,0
1336,39,2021-08-01,EXPIRED,MXN,3075,915367.11,0.0,0.0,0.4672465022924497,0
1337,39,2021-08-01,CANCELLED,MXN,2273,1268604.81,0.0,0.0,0.4672465022924497,0
1338,39,2021-08-01,ERROR,MXN,31,9577.86,0.0,0.0,0.4672465022924497,0
1339,40,2021-07-01,COMPLETED,MXN,26234,4504672.34,0.0,12919153058.399994,0.6270076481835564,0
1340,40,2021-07-01,IN_PROGRESS,MXN,11332,1897482.64,0.0,0.0,0.6270076481835564,0
1341,40,2021-07-01,FAILED,MXN,2406,789098.6,0.0,9063826205.330002,0.6270076481835564,0
1342,40,2021-07-01,CANCELLED,MXN,1413,299840.86,0.0,0.0,0.6270076481835564,0
1343,40,2021-07-01,EXPIRED,MXN,416,175971.0,0.0,0.0,0.6270076481835564,0
1344,40,2021-07-01,ERROR,MXN,39,12310.0,0.0,0.0,0.6270076481835564,0
1345,40,2021-08-01,COMPLETED,MXN,30968,4774002.2,0.0,12919153058.399994,0.6286514687074968,0
1346,40,2021-08-01,IN_PROGRESS,MXN,13599,2005451.2,0.0,0.0,0.6286514687074968,0
1347,40,2021-08-01,FAILED,MXN,2847,817395.87,0.0,9063826205.330002,0.6286514687074968,0
1348,40,2021-08-01,CANCELLED,MXN,1377,276450.96,0.0,0.0,0.6286514687074968,0
1349,40,2021-08-01,EXPIRED,MXN,464,185579.0,0.0,0.0,0.6286514687074968,0
1350,40,2021-08-01,ERROR,MXN,6,2769.0,0.0,0.0,0.6286514687074968,0
1351,41,2021-07-01,COMPLETED,MXN,27542,11684631.0,28844.9,12919153058.399994,0.7065130954518636,0
1352,41,2021-07-01,FAILED,MXN,9625,5285215.48,0.0,9063826205.330002,0.7065130954518636,0
1353,41,2021-07-01,IN_PROGRESS,MXN,1784,781323.08,0.0,0.0,0.7065130954518636,0
1354,41,2021-07-01,ERROR,MXN,32,17038.1,0.0,0.0,0.7065130954518636,0
1355,41,2021-08-01,COMPLETED,MXN,32685,13697916.16,64140.0,12919153058.399994,0.6986960239418555,0
1356,41,2021-08-01,FAILED,MXN,12172,6727960.4,0.0,9063826205.330002,0.6986960239418555,0
1357,41,2021-08-01,IN_PROGRESS,MXN,1917,823552.82,0.0,0.0,0.6986960239418555,0
1358,41,2021-08-01,ERROR,MXN,6,5632.0,0.0,0.0,0.6986960239418555,0
1359,42,2021-07-01,IN_PROGRESS,MXN,25743,31310571.44,0.0,0.0,0.046899821590048144,0
1360,42,2021-07-01,CANCELLED,MXN,12269,14427212.97,0.0,0.0,0.046899821590048144,0
1361,42,2021-07-01,COMPLETED,MXN,1919,2492236.87,0.0,12919153058.399994,0.046899821590048144,0
1362,42,2021-07-01,FAILED,MXN,986,1138182.82,0.0,9063826205.330002,0.046899821590048144,0
1363,42,2021-08-01,IN_PROGRESS,MXN,30268,44574855.36,0.0,0.0,0.056764967905521165,0
1364,42,2021-08-01,CANCELLED,MXN,10090,15100759.69,0.0,0.0,0.056764967905521165,0
1365,42,2021-08-01,COMPLETED,MXN,2485,3892769.36,0.0,12919153058.399994,0.056764967905521165,0
1366,42,2021-08-01,FAILED,MXN,934,1360678.64,0.0,9063826205.330002,0.056764967905521165,0
1367,43,2021-07-01,COMPLETED,MXN,28504,66232242.46,629477.08,12919153058.399994,0.5824631669289086,0
1368,43,2021-07-01,FAILED,MXN,19243,47387234.51,0.0,9063826205.330002,0.5824631669289086,0
1369,43,2021-07-01,CANCELLED,MXN,1168,3224579.34,0.0,0.0,0.5824631669289086,0
1370,43,2021-07-01,ERROR,MXN,22,50041.96,0.0,0.0,0.5824631669289086,0
1371,43,2021-08-01,COMPLETED,MXN,21243,53224090.02,813961.8,12919153058.399994,0.6218858865891859,0
1372,43,2021-08-01,FAILED,MXN,12201,32425483.61,0.0,9063826205.330002,0.6218858865891859,0
1373,43,2021-08-01,CANCELLED,MXN,709,2153829.76,0.0,0.0,0.6218858865891859,0
1374,43,2021-08-01,ERROR,MXN,6,13398.63,0.0,0.0,0.6218858865891859,0
1375,44,2021-07-01,COMPLETED,MXN,19901,1670813.2,120136.35,12919153058.399994,0.5224730900498818,0
1376,44,2021-07-01,FAILED,MXN,18158,2357315.05,0.0,9063826205.330002,0.5224730900498818,0
1377,44,2021-07-01,ERROR,MXN,30,3682.6,0.0,0.0,0.5224730900498818,0
1378,44,2021-07-01,CANCELLED,MXN,1,1.0,0.0,0.0,0.5224730900498818,0
1379,44,2021-08-01,COMPLETED,MXN,23422,1682080.75,115962.35,12919153058.399994,0.5218921990240424,0
1380,44,2021-08-01,FAILED,MXN,21441,2693603.35,0.0,9063826205.330002,0.5218921990240424,0
1381,44,2021-08-01,ERROR,MXN,9,870.95,0.0,0.0,0.5218921990240424,0
1382,44,2021-08-01,CANCELLED,MXN,7,384730.64,0.0,0.0,0.5218921990240424,0
1383,45,2021-07-01,COMPLETED,MXN,27988,9009903.0,158047.0,12919153058.399994,0.6406042572671091,0
1384,45,2021-07-01,FAILED,MXN,15648,6229201.45,0.0,9063826205.330002,0.6406042572671091,0
1385,45,2021-07-01,ERROR,MXN,54,20559.0,0.0,0.0,0.6406042572671091,0
1386,45,2021-08-01,COMPLETED,MXN,23349,7454832.71,154645.0,12919153058.399994,0.6252744898505704,0
1387,45,2021-08-01,FAILED,MXN,13988,6407092.35,0.0,9063826205.330002,0.6252744898505704,0
1388,45,2021-08-01,ERROR,MXN,5,900.0,0.0,0.0,0.6252744898505704,0
1389,46,2021-07-01,COMPLETED,MXN,30376,36439866.14,0.0,12919153058.399994,0.8482783657739674,0
1390,46,2021-07-01,FAILED,MXN,5399,12541086.72,0.0,9063826205.330002,0.8482783657739674,0
1391,46,2021-07-01,CANCELLED,MXN,34,33947.0,0.0,0.0,0.8482783657739674,0
1392,46,2021-08-01,COMPLETED,MXN,31446,40685284.43,0.0,12919153058.399994,0.7736935341009743,0
1393,46,2021-08-01,FAILED,MXN,9192,15491307.31,0.0,9063826205.330002,0.7736935341009743,0
1394,46,2021-08-01,CANCELLED,MXN,6,11250.0,0.0,0.0,0.7736935341009743,0
1395,47,2021-07-01,COMPLETED,MXN,20110,1912361.51,76198.25,12919153058.399994,0.5538266640962793,0
1396,47,2021-07-01,FAILED,MXN,16180,1890835.6,0.0,9063826205.330002,0.5538266640962793,0
1397,47,2021-07-01,ERROR,MXN,21,2331.8,0.0,0.0,0.5538266640962793,0
1398,47,2021-08-01,COMPLETED,MXN,22512,1880882.91,69739.15,12919153058.399994,0.5770680064597165,0
1399,47,2021-08-01,FAILED,MXN,16467,1758787.05,0.0,9063826205.330002,0.5770680064597165,0
1400,47,2021-08-01,CANCELLED,MXN,17,3540015.56,0.0,0.0,0.5770680064597165,0
1401,47,2021-08-01,ERROR,MXN,15,2385.0,0.0,0.0,0.5770680064597165,0
1402,48,2021-07-01,FAILED,MXN,24360,2273847.49,0.0,9063826205.330002,0.4076375907358403,0
1403,48,2021-07-01,COMPLETED,MXN,16791,1473249.93,12356.6,12919153058.399994,0.4076375907358403,0
1404,48,2021-07-01,ERROR,MXN,40,2949.13,0.0,0.0,0.4076375907358403,0
1405,48,2021-08-01,FAILED,MXN,18785,2096080.12,0.0,9063826205.330002,0.42808010713416117,0
1406,48,2021-08-01,COMPLETED,MXN,14065,1417576.33,10418.71,12919153058.399994,0.42808010713416117,0
1407,48,2021-08-01,ERROR,MXN,6,445.77,0.0,0.0,0.42808010713416117,0
1408,49,2021-07-01,FAILED,MXN,20891,7666909.21,0.0,9063826205.330002,0.4169778719134942,0
1409,49,2021-07-01,COMPLETED,MXN,14962,3107644.71,165102.48,12919153058.399994,0.4169778719134942,0
1410,49,2021-07-01,ERROR,MXN,29,8724.0,0.0,0.0,0.4169778719134942,0
1411,49,2021-08-01,FAILED,MXN,20972,8189305.51,0.0,9063826205.330002,0.4320452760702971,0
1412,49,2021-08-01,COMPLETED,MXN,15955,3541594.24,229037.71,12919153058.399994,0.4320452760702971,0
1413,49,2021-08-01,ERROR,MXN,2,1374.0,0.0,0.0,0.4320452760702971,0
1414,50,2021-07-01,COMPLETED,MXN,25733,13808403.47,0.0,12919153058.399994,0.7603415671906394,0
1415,50,2021-07-01,FAILED,MXN,8096,6185626.94,0.0,9063826205.330002,0.7603415671906394,0
1416,50,2021-07-01,ERROR,MXN,15,6240.52,0.0,0.0,0.7603415671906394,0
1417,50,2021-08-01,COMPLETED,MXN,27421,13381301.9,817.74,12919153058.399994,0.7132898056863408,0
1418,50,2021-08-01,FAILED,MXN,11016,4735180.21,0.0,9063826205.330002,0.7132898056863408,0
1419,50,2021-08-01,ERROR,MXN,5,6257.25,0.0,0.0,0.7132898056863408,0
1420,50,2021-08-01,CANCELLED,MXN,1,10.0,0.0,0.0,0.7132898056863408,0
1421,51,2021-07-01,COMPLETED,EUR,29853,4213044.25,0.0,25824129.3,0.8405270715432047,0
1422,51,2021-07-01,FAILED,EUR,4185,587692.87,0.0,7036735.5,0.8405270715432047,0
1423,51,2021-07-01,EXPIRED,EUR,1473,168042.58,0.0,0.0,0.8405270715432047,0
1424,51,2021-07-01,ERROR,EUR,6,1109.67,0.0,0.0,0.8405270715432047,0
1425,51,2021-08-01,COMPLETED,EUR,29811,3712926.5,0.0,25824129.3,0.8240090662833767,0
1426,51,2021-08-01,FAILED,EUR,4622,561782.55,0.0,7036735.5,0.8240090662833767,0
1427,51,2021-08-01,EXPIRED,EUR,1736,188050.66,0.0,0.0,0.8240090662833767,0
1428,51,2021-08-01,ERROR,EUR,9,1609.31,0.0,0.0,0.8240090662833767,0
1429,52,2021-07-01,COMPLETED,MXN,23966,11525192.8,0.0,12919153058.399994,0.7269693936360603,0
1430,52,2021-07-01,FAILED,MXN,8875,4912731.0,0.0,9063826205.330002,0.7269693936360603,0
1431,52,2021-07-01,CANCELLED,MXN,97,433186.0,0.0,0.0,0.7269693936360603,0
1432,52,2021-07-01,IN_PROGRESS,MXN,17,58415.0,0.0,0.0,0.7269693936360603,0
1433,52,2021-07-01,ERROR,MXN,12,5832.0,0.0,0.0,0.7269693936360603,0
1434,52,2021-08-01,COMPLETED,MXN,24092,10954385.75,0.0,12919153058.399994,0.7089009857289981,0
1435,52,2021-08-01,FAILED,MXN,9835,4638159.5,0.0,9063826205.330002,0.7089009857289981,0
1436,52,2021-08-01,IN_PROGRESS,MXN,43,65546.0,0.0,0.0,0.7089009857289981,0
1437,52,2021-08-01,CANCELLED,MXN,10,14501.0,0.0,0.0,0.7089009857289981,0
1438,52,2021-08-01,ERROR,MXN,5,2541.0,0.0,0.0,0.7089009857289981,0
1439,53,2021-07-01,COMPLETED,MXN,20762,123117252.64,0.0,12919153058.399994,0.6800746830882112,0
1440,53,2021-07-01,FAILED,MXN,8079,64730718.98,0.0,9063826205.330002,0.6800746830882112,0
1441,53,2021-07-01,EXPIRED,MXN,1578,11042775.82,0.0,0.0,0.6800746830882112,0
1442,53,2021-07-01,ERROR,MXN,110,575403.59,0.0,0.0,0.6800746830882112,0
1443,53,2021-08-01,COMPLETED,MXN,23798,124162453.3,0.0,12919153058.399994,0.6719561779986447,0
1444,53,2021-08-01,FAILED,MXN,9521,65413575.77,0.0,9063826205.330002,0.6719561779986447,0
1445,53,2021-08-01,EXPIRED,MXN,2036,12481750.92,0.0,0.0,0.6719561779986447,0
1446,53,2021-08-01,ERROR,MXN,61,288557.72,0.0,0.0,0.6719561779986447,0
1447,54,2021-07-01,FAILED,MXN,36649,66729490.19,0.0,9063826205.330002,0.15365926333402094,0
1448,54,2021-07-01,COMPLETED,MXN,6704,12659492.87,501338.63,12919153058.399994,0.15365926333402094,0
1449,54,2021-07-01,CANCELLED,MXN,137,216464.32,0.0,0.0,0.15365926333402094,0
1450,54,2021-07-01,IN_PROGRESS,MXN,136,233162.63,0.0,0.0,0.15365926333402094,0
1451,54,2021-07-01,ERROR,MXN,3,13639.45,0.0,0.0,0.15365926333402094,0
1452,54,2021-08-01,FAILED,MXN,20427,41026220.82,0.0,9063826205.330002,0.05674839543796463,0
1453,54,2021-08-01,COMPLETED,MXN,1229,2595461.04,318720.88,12919153058.399994,0.05674839543796463,0
1454,54,2021-08-01,IN_PROGRESS,MXN,1,705.64,0.0,0.0,0.05674839543796463,0
1455,55,2021-07-01,COMPLETED,MXN,27133,18690417.33,0.0,12919153058.399994,0.9449726604673842,0
1456,55,2021-07-01,FAILED,MXN,1580,2741201.0,0.0,9063826205.330002,0.9449726604673842,0
1458,55,2021-08-01,COMPLETED,MXN,33088,25035133.09,0.0,12919153058.399994,0.959879318847727,0
1459,55,2021-08-01,FAILED,MXN,1383,3342123.52,0.0,9063826205.330002,0.959879318847727,0
1460,56,2021-07-01,FAILED,MXN,20911,30521410.5,0.0,9063826205.330002,0.3812070282658518,0
1461,56,2021-07-01,COMPLETED,MXN,12974,15147822.5,5108097.5,12919153058.399994,0.3812070282658518,0
1462,56,2021-07-01,ERROR,MXN,149,167400.0,0.0,0.0,0.3812070282658518,0
1463,56,2021-08-01,FAILED,MXN,17494,24050317.5,0.0,9063826205.330002,0.36911981054217946,0
1464,56,2021-08-01,COMPLETED,MXN,10287,11243454.0,3168824.5,12919153058.399994,0.36911981054217946,0
1465,56,2021-08-01,ERROR,MXN,88,115481.0,0.0,0.0,0.36911981054217946,0
1466,57,2021-07-01,COMPLETED,MXN,20264,6913410.6,1825.0,12919153058.399994,0.7780081394455962,0
1467,57,2021-07-01,FAILED,MXN,5716,2269439.0,0.0,9063826205.330002,0.7780081394455962,0
1468,57,2021-07-01,ERROR,MXN,59,10800.0,0.0,0.0,0.7780081394455962,0
1469,57,2021-07-01,EXPIRED,MXN,7,5225.0,0.0,0.0,0.7780081394455962,0
1470,57,2021-08-01,COMPLETED,MXN,25903,10103142.56,5250.0,12919153058.399994,0.7940103607884008,0
1471,57,2021-08-01,FAILED,MXN,6677,2927596.49,0.0,9063826205.330002,0.7940103607884008,0
1472,57,2021-08-01,EXPIRED,MXN,29,38035.0,0.0,0.0,0.7940103607884008,0
1473,57,2021-08-01,ERROR,MXN,14,48975.0,0.0,0.0,0.7940103607884008,0
1474,58,2021-07-01,IN_PROGRESS,MXN,13753,29510032.12,0.0,0.0,0.2614662332972192,0
1475,58,2021-07-01,COMPLETED,MXN,7240,15883491.28,0.0,12919153058.399994,0.2614662332972192,0
1476,58,2021-07-01,CANCELLED,MXN,5342,17020529.64,0.0,0.0,0.2614662332972192,0
1477,58,2021-07-01,FAILED,MXN,1355,1970577.97,0.0,9063826205.330002,0.2614662332972192,0
1478,58,2021-08-01,IN_PROGRESS,MXN,15656,41722223.01,0.0,0.0,0.24291857696271812,0
1479,58,2021-08-01,COMPLETED,MXN,6835,17799367.98,0.0,12919153058.399994,0.24291857696271812,0
1480,58,2021-08-01,CANCELLED,MXN,3914,17025871.77,0.0,0.0,0.24291857696271812,0
1481,58,2021-08-01,FAILED,MXN,1732,2925801.55,0.0,9063826205.330002,0.24291857696271812,0
1482,59,2021-07-01,FAILED,MXN,16097,21559721.84,0.0,9063826205.330002,0.412763786128221,0
1483,59,2021-07-01,COMPLETED,MXN,11325,15409383.66,73227.54,12919153058.399994,0.412763786128221,0
1484,59,2021-07-01,ERROR,MXN,11,12756.54,0.0,0.0,0.412763786128221,0
1485,59,2021-07-01,CANCELLED,MXN,4,2849.25,0.0,0.0,0.412763786128221,0
1486,59,2021-08-01,FAILED,MXN,16000,22966678.17,0.0,9063826205.330002,0.43114899662582135,0
1487,59,2021-08-01,COMPLETED,MXN,12139,16073263.55,112802.49,12919153058.399994,0.43114899662582135,0
1488,59,2021-08-01,ERROR,MXN,14,24973.46,0.0,0.0,0.43114899662582135,0
1489,59,2021-08-01,CANCELLED,MXN,2,595.96,0.0,0.0,0.43114899662582135,0
1490,60,2021-07-01,COMPLETED,MXN,15451,13983992.69,68728.65,12919153058.399994,0.5369218473086145,0
1491,60,2021-07-01,FAILED,MXN,11791,13020878.86,0.0,9063826205.330002,0.5369218473086145,0
1492,60,2021-07-01,EXPIRED,MXN,1439,1469982.48,0.0,0.0,0.5369218473086145,0
1493,60,2021-07-01,ERROR,MXN,96,91643.52,0.0,0.0,0.5369218473086145,0
1494,60,2021-08-01,COMPLETED,MXN,13825,11526085.42,43030.96,12919153058.399994,0.5446987904337891,0
1495,60,2021-08-01,FAILED,MXN,9985,10353844.39,0.0,9063826205.330002,0.5446987904337891,0
1496,60,2021-08-01,EXPIRED,MXN,1536,1543352.96,0.0,0.0,0.5446987904337891,0
1497,60,2021-08-01,ERROR,MXN,35,42713.57,0.0,0.0,0.5446987904337891,0
1498,61,2021-07-01,COMPLETED,MXN,20530,29402913.48,0.0,12919153058.399994,0.7509144111192392,0
1499,61,2021-07-01,IN_PROGRESS,MXN,5316,5030173.0,0.0,0.0,0.7509144111192392,0
1500,61,2021-07-01,FAILED,MXN,1484,3795540.5,0.0,9063826205.330002,0.7509144111192392,0
1501,61,2021-07-01,CANCELLED,MXN,10,23375.0,0.0,0.0,0.7509144111192392,0
1502,61,2021-08-01,COMPLETED,MXN,20557,29707693.47,0.0,12919153058.399994,0.7726452679846652,0
1503,61,2021-08-01,IN_PROGRESS,MXN,3368,3419987.0,0.0,0.0,0.7726452679846652,0
1504,61,2021-08-01,CANCELLED,MXN,1532,1470672.0,0.0,0.0,0.7726452679846652,0
1505,61,2021-08-01,FAILED,MXN,1149,2623676.3,0.0,9063826205.330002,0.7726452679846652,0
1506,62,2021-07-01,COMPLETED,MXN,26151,6400039.32,0.0,12919153058.399994,0.9769135940827076,0
1507,62,2021-07-01,FAILED,MXN,602,169305.16,0.0,9063826205.330002,0.9769135940827076,0
1508,62,2021-07-01,ERROR,MXN,16,3628.41,0.0,0.0,0.9769135940827076,0
1509,62,2021-08-01,COMPLETED,MXN,26641,6572341.58,0.0,12919153058.399994,0.9812884452466021,0
1510,62,2021-08-01,FAILED,MXN,507,132247.92,0.0,9063826205.330002,0.9812884452466021,0
1511,62,2021-08-01,ERROR,MXN,1,140.0,0.0,0.0,0.9812884452466021,0
1512,63,2021-07-01,COMPLETED,MXN,22745,41148358.68,0.0,12919153058.399994,0.8683949297495418,0
1513,63,2021-07-01,FAILED,MXN,3423,7819120.43,0.0,9063826205.330002,0.8683949297495418,0
1514,63,2021-07-01,CANCELLED,MXN,24,48407.0,0.0,0.0,0.8683949297495418,0
1515,63,2021-08-01,COMPLETED,MXN,24651,47084601.33,0.0,12919153058.399994,0.9005918456817186,0
1516,63,2021-08-01,FAILED,MXN,2719,5699219.85,0.0,9063826205.330002,0.9005918456817186,0
1517,63,2021-08-01,CANCELLED,MXN,2,6190.0,0.0,0.0,0.9005918456817186,0
1518,64,2021-07-01,COMPLETED,MXN,15813,3320128.79,0.0,12919153058.399994,0.6241070371393614,0
1519,64,2021-07-01,FAILED,MXN,9500,1862447.4,0.0,9063826205.330002,0.6241070371393614,0
1520,64,2021-07-01,ERROR,MXN,24,5008.0,0.0,0.0,0.6241070371393614,0
1521,64,2021-08-01,COMPLETED,MXN,16097,3616318.9,0.0,12919153058.399994,0.6339398235664776,0
1522,64,2021-08-01,FAILED,MXN,9283,1959527.71,0.0,9063826205.330002,0.6339398235664776,0
1523,64,2021-08-01,ERROR,MXN,12,1150.0,0.0,0.0,0.6339398235664776,0
1524,65,2021-07-01,COMPLETED,MXN,13769,63760939.4,713932.49,12919153058.399994,0.5348032693404295,1
1525,65,2021-07-01,COMPLETED,MXN,299,135720.75,1670.64,2182832.23,0.5348032693404295,1
1526,65,2021-07-01,FAILED,MXN,11122,66611194.4,0.0,9063826205.330002,0.5348032693404295,1
1527,65,2021-07-01,FAILED,MXN,143,43396.23,0.0,1110901.17,0.5348032693404295,1
1528,65,2021-07-01,EXPIRED,MXN,652,3240263.62,0.0,0.0,0.5348032693404295,1
1529,65,2021-07-01,IN_PROGRESS,MXN,140,565922.24,0.0,0.0,0.5348032693404295,1
1530,65,2021-07-01,IN_PROGRESS,MXN,4,143.59,0.0,0.0,0.5348032693404295,1
1531,65,2021-07-01,CANCELLED,MXN,133,1469361.55,0.0,0.0,0.5348032693404295,1
1532,65,2021-07-01,CANCELLED,MXN,4,814.81,0.0,0.0,0.5348032693404295,1
1533,65,2021-07-01,ERROR,MXN,34,160028.89,0.0,0.0,0.5348032693404295,1
1534,65,2021-07-01,ERROR,MXN,4,451.26,0.0,0.0,0.5348032693404295,1
1535,65,2021-07-01,CHARGE_PENDING,MXN,1,499.0,0.0,0.0,0.5348032693404295,1
1536,65,2021-08-01,COMPLETED,MXN,11361,50219346.16,459096.41,12919153058.399994,0.5116103538604981,0
1537,65,2021-08-01,COMPLETED,MXN,162,59009.22,0.0,2182832.23,0.5116103538604981,0
1538,65,2021-08-01,FAILED,MXN,10037,52393072.54,0.0,9063826205.330002,0.5116103538604981,0
1539,65,2021-08-01,FAILED,MXN,118,42701.36,0.0,1110901.17,0.5116103538604981,0
1540,65,2021-08-01,EXPIRED,MXN,636,3031298.89,0.0,0.0,0.5116103538604981,0
1541,65,2021-08-01,IN_PROGRESS,MXN,123,439404.74,0.0,0.0,0.5116103538604981,0
1542,65,2021-08-01,IN_PROGRESS,MXN,1,194.68,0.0,0.0,0.5116103538604981,0
1543,65,2021-08-01,CANCELLED,MXN,57,201565.17,0.0,0.0,0.5116103538604981,0
1544,65,2021-08-01,CANCELLED,MXN,1,174.07,0.0,0.0,0.5116103538604981,0
1545,65,2021-08-01,ERROR,MXN,19,7109.11,0.0,0.0,0.5116103538604981,0
1546,65,2021-08-01,ERROR,MXN,8,54480.72,0.0,0.0,0.5116103538604981,0
1547,66,2021-07-01,COMPLETED,MXN,23247,1841468.5,0.0,12919153058.399994,0.9788210526315789,0
1548,66,2021-07-01,FAILED,MXN,484,40254.0,0.0,9063826205.330002,0.9788210526315789,0
1549,66,2021-07-01,CANCELLED,MXN,19,2650.0,0.0,0.0,0.9788210526315789,0
1550,66,2021-08-01,COMPLETED,MXN,24213,1941824.5,0.0,12919153058.399994,0.9809585544706884,0
1551,66,2021-08-01,FAILED,MXN,467,43441.99,0.0,9063826205.330002,0.9809585544706884,0
1552,66,2021-08-01,CANCELLED,MXN,3,280.0,0.0,0.0,0.9809585544706884,0
1553,67,2021-07-01,FAILED,MXN,15043,6169680.59,0.0,9063826205.330002,0.3690935490562124,0
1554,67,2021-07-01,COMPLETED,MXN,8897,2618790.33,31943.16,12919153058.399994,0.3690935490562124,0
1555,67,2021-07-01,CHARGE_PENDING,MXN,155,59020.89,0.0,0.0,0.3690935490562124,0
1556,67,2021-07-01,ERROR,MXN,9,4080.0,0.0,0.0,0.3690935490562124,0
1557,67,2021-07-01,IN_PROGRESS,MXN,1,496.0,0.0,0.0,0.3690935490562124,0
1558,67,2021-08-01,FAILED,MXN,15289,6548933.65,0.0,9063826205.330002,0.36205899363794103,0
1559,67,2021-08-01,COMPLETED,MXN,8764,2696870.28,27472.34,12919153058.399994,0.36205899363794103,0
1560,67,2021-08-01,CANCELLED,MXN,91,26412.68,0.0,0.0,0.36205899363794103,0
1561,67,2021-08-01,CHARGE_PENDING,MXN,60,31341.13,0.0,0.0,0.36205899363794103,0
1562,67,2021-08-01,ERROR,MXN,2,992.0,0.0,0.0,0.36205899363794103,0
1563,68,2021-07-01,COMPLETED,MXN,14160,9070069.5,0.0,12919153058.399994,0.5425911024255662,0
1564,68,2021-07-01,IN_PROGRESS,MXN,10846,7251581.0,0.0,0.0,0.5425911024255662,0
1565,68,2021-07-01,FAILED,MXN,1091,692134.5,0.0,9063826205.330002,0.5425911024255662,0
1566,68,2021-08-01,COMPLETED,MXN,9378,6140850.0,0.0,12919153058.399994,0.5190679138761277,0
1567,68,2021-08-01,IN_PROGRESS,MXN,7907,5491767.86,0.0,0.0,0.5190679138761277,0
1568,68,2021-08-01,FAILED,MXN,782,526911.5,0.0,9063826205.330002,0.5190679138761277,0
1569,69,2021-07-01,COMPLETED,MXN,15642,3442991.57,0.0,12919153058.399994,0.5584832904884319,0
1570,69,2021-07-01,FAILED,MXN,11844,7050058.44,0.0,9063826205.330002,0.5584832904884319,0
1571,69,2021-07-01,CANCELLED,MXN,480,549388.45,0.0,0.0,0.5584832904884319,0
1572,69,2021-07-01,ERROR,MXN,42,20152.33,0.0,0.0,0.5584832904884319,0
1573,69,2021-08-01,COMPLETED,MXN,9433,2172294.18,0.0,12919153058.399994,0.59033731772952,0
1574,69,2021-08-01,FAILED,MXN,6172,4432568.86,0.0,9063826205.330002,0.59033731772952,0
1575,69,2021-08-01,CANCELLED,MXN,374,425998.73,0.0,0.0,0.59033731772952,0
1577,70,2021-07-01,COMPLETED,MXN,21078,108253589.35,0.0,12919153058.399994,0.9974918366381146,0
1578,70,2021-07-01,CANCELLED,MXN,31,79862.0,0.0,0.0,0.9974918366381146,0
1579,70,2021-07-01,FAILED,MXN,22,63793.0,0.0,9063826205.330002,0.9974918366381146,0
1580,70,2021-08-01,COMPLETED,MXN,22091,115566061.63,0.0,12919153058.399994,0.9982827963306069,0
1581,70,2021-08-01,FAILED,MXN,38,121060.89,0.0,9063826205.330002,0.9982827963306069,0
1582,71,2021-07-01,COMPLETED,MXN,10717,12530116.1,585092.01,12919153058.399994,0.5385156524797748,0
1583,71,2021-07-01,FAILED,MXN,8799,14280202.94,0.0,9063826205.330002,0.5385156524797748,0
1584,71,2021-07-01,CANCELLED,MXN,208,253481.09,0.0,0.0,0.5385156524797748,0
1585,71,2021-07-01,IN_PROGRESS,MXN,89,160399.35,0.0,0.0,0.5385156524797748,0
1586,71,2021-07-01,EXPIRED,MXN,74,517212.88,0.0,0.0,0.5385156524797748,0
1587,71,2021-07-01,ERROR,MXN,14,15244.59,0.0,0.0,0.5385156524797748,0
1588,71,2021-08-01,COMPLETED,MXN,12212,14788951.42,578725.87,12919153058.399994,0.5303109258294251,0
1589,71,2021-08-01,FAILED,MXN,10352,17184165.18,0.0,9063826205.330002,0.5303109258294251,0
1590,71,2021-08-01,CANCELLED,MXN,180,300304.34,0.0,0.0,0.5303109258294251,0
1591,71,2021-08-01,IN_PROGRESS,MXN,150,373260.29,0.0,0.0,0.5303109258294251,0
1592,71,2021-08-01,EXPIRED,MXN,121,611433.71,0.0,0.0,0.5303109258294251,0
1593,71,2021-08-01,ERROR,MXN,13,11482.04,0.0,0.0,0.5303109258294251,0
1594,72,2021-07-01,COMPLETED,MXN,21309,163933200.34,0.0,12919153058.399994,0.9958407327787644,0
1595,72,2021-07-01,FAILED,MXN,78,312560.0,0.0,9063826205.330002,0.9958407327787644,0
1596,72,2021-07-01,CANCELLED,MXN,11,27839.0,0.0,0.0,0.9958407327787644,0
1597,72,2021-08-01,COMPLETED,MXN,20870,161952549.77,0.0,12919153058.399994,0.996276494176055,0
1598,72,2021-08-01,FAILED,MXN,78,347076.0,0.0,9063826205.330002,0.996276494176055,0
